"Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","TotalPages","TotalDuration","EngagementRatio","BounceExitSpread","SessionScore","Season","DurationGroup","Cluster"
15,591.6636364,0,0,56,2504.413636,0.004918033,0.011662763,8.184095082,0,"May","3","2","1","2","Returning_Visitor","FALSE","FALSE",71,3096.0772724,0.115268944816901,0.00674473,8.0488656931259,"Spring","Very Long","1"
0,0,1,0,11,488,0,0.018181818,0,0,"May","2","2","6","3","New_Visitor","FALSE","FALSE",12,488,0,0.018181818,0,"Spring","Medium","4"
8,228.8333333,1,61,66,1505.333333,0,0.009109731,0,0,"May","2","10","4","2","Returning_Visitor","FALSE","FALSE",75,1795.1666663,0,0.009109731,0,"Spring","Long","4"
0,0,0,0,74,2763.25,0.005405405,0.021288981,27.74177162,0,"May","2","5","3","6","Returning_Visitor","FALSE","FALSE",74,2763.25,0.374888805675676,0.015883576,27.0044144600769,"Spring","Long","4"
0,0,0,0,21,947,0.01,0.02,55.8486,0,"May","2","2","1","5","New_Visitor","TRUE","TRUE",21,947,2.65945714285714,0.01,54.18431172,"Spring","Medium","4"
0,0,0,0,13,365.75,0,0.030769231,0,1,"May","3","2","3","4","Returning_Visitor","TRUE","FALSE",13,365.75,0,0.030769231,0,"Spring","Medium","2"
0,0,0,0,10,450,0,0.014,0,0.8,"May","3","2","1","13","Returning_Visitor","FALSE","FALSE",10,450,0,0.014,0,"Spring","Medium","2"
0,0,0,0,14,363.3,0.019047619,0.045986395,0,0,"May","1","1","6","2","Returning_Visitor","TRUE","FALSE",14,363.3,0,0.026938776,0,"Spring","Medium","4"
1,18,0,0,18,1188.95,0,0.011764706,39.186,0,"May","2","2","3","3","Returning_Visitor","FALSE","TRUE",19,1206.95,2.06242105263158,0.011764706,38.724988230684,"Spring","Long","4"
0,0,0,0,12,312.0333333,0,0.009090909,17.808,0,"May","2","2","8","6","Returning_Visitor","FALSE","TRUE",12,312.0333333,1.484,0.009090909,17.646109092528,"Spring","Medium","4"
0,0,1,104,9,244.6666667,0.05,0.096,0,1,"May","3","2","3","4","Returning_Visitor","TRUE","FALSE",10,348.6666667,0,0.046,0,"Spring","Medium","2"
0,0,0,0,7,56,0,0.042857143,0,1,"May","2","2","3","1","Returning_Visitor","TRUE","FALSE",7,56,0,0.042857143,0,"Spring","Short","2"
0,0,0,0,3,23,0.044444444,0.111111111,0,0.8,"May","2","2","6","1","Returning_Visitor","FALSE","FALSE",3,23,0,0.066666667,0,"Spring","Short","2"
4,221,0,0,15,338.8571429,0,0.030769231,0,0,"May","2","2","6","2","Returning_Visitor","FALSE","FALSE",19,559.8571429,0,0.030769231,0,"Spring","Medium","4"
1,0,0,0,9,219,0.03030303,0.066666667,22.89636364,0,"May","2","2","1","1","Returning_Visitor","FALSE","TRUE",10,219,2.289636364,0.036363637,20.7223654752769,"Spring","Short","4"
0,0,0,0,6,362,0,0.066666667,0,0,"May","2","2","2","3","Returning_Visitor","FALSE","FALSE",6,362,0,0.066666667,0,"Spring","Medium","4"
0,0,0,0,3,74,0,0.022222222,0,0,"May","3","2","2","2","Returning_Visitor","TRUE","FALSE",3,74,0,0.022222222,0,"Spring","Short","4"
15,370.275,12,689.8333333,96,2964.590278,0.002608696,0.010732401,3.358133333,0,"May","1","1","3","1","Returning_Visitor","FALSE","TRUE",123,4024.6986113,0.0273018970162602,0.008123705,3.31342617004381,"Spring","Very Long","1"
6,34.4,0,0,44,1820.566667,0.029166667,0.055555556,15.184125,0.6,"May","2","2","4","6","Returning_Visitor","FALSE","FALSE",50,1854.966667,0.3036825,0.026388889,13.9222960824181,"Spring","Long","2"
0,0,0,0,35,888.3333333,0.005714286,0.024285714,7.609371429,0.2,"May","2","2","6","3","Returning_Visitor","FALSE","TRUE",35,888.3333333,0.217410612257143,0.018571428,7.38214628057277,"Spring","Medium","4"
0,0,0,0,37,785.3833333,0.05,0.079573935,0,0.6,"May","2","2","3","11","Returning_Visitor","FALSE","FALSE",37,785.3833333,0,0.029573935,0,"Spring","Medium","2"
6,200.3333333,0,0,9,154,0,0.030769231,0,0,"May","1","1","1","1","Returning_Visitor","FALSE","FALSE",15,354.3333333,0,0.030769231,0,"Spring","Medium","4"
7,214.3333333,5,53,29,528.1964286,0,0.013153595,0,0.2,"May","1","1","1","2","Returning_Visitor","FALSE","FALSE",41,795.5297619,0,0.013153595,0,"Spring","Medium","1"
0,0,0,0,6,317.5,0,0.04,0,0,"May","1","1","3","4","New_Visitor","TRUE","FALSE",6,317.5,0,0.04,0,"Spring","Medium","4"
9,208.4,0,0,13,177.7333333,0,0.03125,0,0,"May","1","1","8","4","Returning_Visitor","FALSE","FALSE",22,386.1333333,0,0.03125,0,"Spring","Medium","4"
0,0,0,0,22,502,0,0.016666667,0,0.4,"May","2","2","1","2","Returning_Visitor","FALSE","FALSE",22,502,0,0.016666667,0,"Spring","Medium","2"
0,0,0,0,21,1148.5,0,0.019047619,0,0,"May","2","4","8","4","Returning_Visitor","TRUE","FALSE",21,1148.5,0,0.019047619,0,"Spring","Long","4"
9,779.3556619,4,163.6666667,75,13430.97606,0.002941176,0.032017551,16.16333333,0,"May","2","2","2","13","Returning_Visitor","FALSE","TRUE",88,14373.9983886,0.183674242386364,0.029076375,15.5998058617254,"Spring","Very Long","1"
1,9.5,0,0,17,314,0,0.024444444,0,0,"May","1","1","1","3","Returning_Visitor","FALSE","FALSE",18,323.5,0,0.024444444,0,"Spring","Medium","4"
0,0,0,0,3,0,0.2,0.2,0,0,"May","3","2","6","13","Returning_Visitor","TRUE","FALSE",3,0,0,0,0,"Spring","Zero","3"
8,172.2,0,0,28,682.2,0.001212121,0.007272727,13.11145455,0,"May","2","2","5","13","Returning_Visitor","FALSE","FALSE",36,854.4,0.364207070833333,0.006060606,13.0003214341302,"Spring","Medium","4"
0,0,0,0,8,129,0.025,0.1,0,0.8,"May","2","4","1","3","Returning_Visitor","FALSE","FALSE",8,129,0,0.075,0,"Spring","Short","2"
9,64.08823529,1,21,51,1933.89893,0.011259259,0.032132434,0,0.8,"May","2","2","6","13","Returning_Visitor","FALSE","FALSE",61,2018.98716529,0,0.020873175,0,"Spring","Long","2"
4,160.5833333,1,136.75,21,1632.733333,0,0.004545455,16.53909091,0,"May","2","2","4","2","New_Visitor","TRUE","FALSE",26,1930.0666663,0.636118881153846,0.004545455,16.4639132165277,"Spring","Long","4"
5,62,0,0,40,737.2619048,0.013333333,0.028888889,0,0.6,"May","2","2","7","2","Returning_Visitor","FALSE","FALSE",45,799.2619048,0,0.015555556,0,"Spring","Medium","2"
0,0,0,0,2,113,0,0.1,0,0,"May","2","2","3","13","Returning_Visitor","FALSE","FALSE",2,113,0,0.1,0,"Spring","Short","4"
0,0,0,0,2,9,0,0.1,0,0,"May","2","2","2","3","Returning_Visitor","FALSE","FALSE",2,9,0,0.1,0,"Spring","Short","4"
2,67,0,0,4,36,0,0.033333333,0,0,"May","2","2","4","1","Returning_Visitor","FALSE","FALSE",6,103,0,0.033333333,0,"Spring","Short","4"
0,0,0,0,5,109,0,0.025,0,0.8,"May","1","1","4","1","Returning_Visitor","FALSE","FALSE",5,109,0,0.025,0,"Spring","Short","2"
0,0,0,0,10,108,0.04,0.074,0,0.2,"May","1","8","1","19","Returning_Visitor","FALSE","FALSE",10,108,0,0.034,0,"Spring","Short","4"
0,0,0,0,19,722.7,0,0.002941176,68.376,0,"May","1","1","5","2","New_Visitor","FALSE","TRUE",19,722.7,3.59873684210526,0.002941176,68.174894149824,"Spring","Medium","4"
0,0,0,0,27,1058.02381,0.026923077,0.036923077,0,0.2,"May","2","2","1","4","Returning_Visitor","FALSE","FALSE",27,1058.02381,0,0.01,0,"Spring","Long","4"
5,262.5,0,0,45,1456.27381,0,0.018707483,13.53068367,0,"May","2","2","7","4","Returning_Visitor","FALSE","TRUE",50,1718.77381,0.2706136734,0.018707483,13.2775586352651,"Spring","Long","4"
0,0,0,0,2,46,0,0.1,0,0,"May","2","4","3","4","Returning_Visitor","FALSE","FALSE",2,46,0,0.1,0,"Spring","Short","4"
0,0,0,0,1,0,0.2,0.2,0,0,"May","3","2","1","13","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Spring","Zero","3"
0,0,0,0,10,482.5,0,0.06,0,1,"May","1","2","9","4","Returning_Visitor","TRUE","FALSE",10,482.5,0,0.06,0,"Spring","Medium","2"
0,0,0,0,8,262.1666667,0,0.025,0,0,"May","2","2","1","2","Returning_Visitor","FALSE","FALSE",8,262.1666667,0,0.025,0,"Spring","Short","4"
2,39.5,4,872,77,3909.620363,0.002409639,0.022377452,9.849816466,0,"May","2","4","3","2","Returning_Visitor","FALSE","FALSE",83,4821.120363,0.118672487542169,0.019967813,9.60619928660096,"Spring","Very Long","1"
4,87,0,0,14,280.5,0.025,0.04375,0,0,"May","2","2","1","4","Returning_Visitor","FALSE","FALSE",18,367.5,0,0.01875,0,"Spring","Medium","4"
4,244,0,0,6,142.5,0,0.011111111,0,0,"May","3","3","4","2","Returning_Visitor","FALSE","FALSE",10,386.5,0,0.011111111,0,"Spring","Medium","4"
0,0,0,0,9,0,0.12,0.16,0,0.6,"May","2","2","1","13","Returning_Visitor","FALSE","FALSE",9,0,0,0.04,0,"Spring","Zero","2"
1,21,0,0,13,190,0,0.015384615,0,0,"May","2","2","1","1","Returning_Visitor","TRUE","FALSE",14,211,0,0.015384615,0,"Spring","Short","4"
0,0,0,0,3,22.5,0,0.066666667,0,0,"May","1","2","3","2","Returning_Visitor","TRUE","FALSE",3,22.5,0,0.066666667,0,"Spring","Short","4"
10,293,0,0,29,1219.516667,0,0.015135135,8.897594595,0,"May","2","2","3","2","Returning_Visitor","TRUE","FALSE",39,1512.516667,0.228143451153846,0.015135135,8.7629282996294,"Spring","Long","4"
7,340.6111111,2,129,57,4516.588312,0.005,0.015180847,8.052616667,0,"May","2","2","1","2","Returning_Visitor","FALSE","FALSE",66,4986.1994231,0.122009343439394,0.010180847,7.89071926980148,"Spring","Very Long","1"
3,30.5,0,0,20,1839.833333,0,0.007539683,0,0,"May","2","2","7","3","Returning_Visitor","FALSE","FALSE",23,1870.333333,0,0.007539683,0,"Spring","Long","4"
1,3,0,0,17,1217.430556,0,0.0125,0,0,"May","2","5","1","4","Returning_Visitor","FALSE","FALSE",18,1220.430556,0,0.0125,0,"Spring","Long","4"
0,0,0,0,1,0,0.2,0.2,0,0,"May","2","5","2","1","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Spring","Zero","3"
4,89.5,0,0,3,30,0,0.033333333,0,0,"May","1","1","1","2","Returning_Visitor","TRUE","FALSE",7,119.5,0,0.033333333,0,"Spring","Short","4"
8,137.075,0,0,59,2088.443506,0.006343284,0.023522862,54.07524113,0,"May","4","2","3","3","Returning_Visitor","FALSE","TRUE",67,2225.518506,0.80709315119403,0.017179578,52.4682907688049,"Spring","Long","4"
7,157.5,1,23,42,3503.025,0.005142857,0.018193939,21.76475048,0,"May","2","2","1","2","Returning_Visitor","FALSE","FALSE",50,3683.525,0.4352950096,0.013051082,21.2588674402198,"Spring","Very Long","1"
0,0,0,0,22,2715,0,0.009090909,54.97036364,0,"May","2","2","4","2","New_Visitor","FALSE","TRUE",22,2715,2.49865289272727,0.009090909,54.4706330664519,"Spring","Long","4"
0,0,0,0,16,351.75,0.008888889,0.023492063,0,0,"May","3","2","7","4","Returning_Visitor","FALSE","FALSE",16,351.75,0,0.014603174,0,"Spring","Medium","4"
4,45,0,0,21,819.8333333,0,0.002898551,0,0,"May","3","2","1","2","New_Visitor","FALSE","FALSE",25,864.8333333,0,0.002898551,0,"Spring","Medium","4"
0,0,0,0,9,72,0.022222222,0.044444444,0,0.6,"May","1","1","1","3","Returning_Visitor","FALSE","FALSE",9,72,0,0.022222222,0,"Spring","Short","2"
0,0,0,0,13,193.5,0.085714286,0.097619048,0,0.8,"May","3","2","3","13","Returning_Visitor","FALSE","FALSE",13,193.5,0,0.011904762,0,"Spring","Short","2"
0,0,0,0,1,0,0.2,0.2,0,0,"May","3","3","1","1","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Spring","Zero","3"
0,0,0,0,7,174.5,0.042857143,0.066666667,0,0,"May","1","1","1","4","Returning_Visitor","TRUE","FALSE",7,174.5,0,0.023809524,0,"Spring","Short","4"
0,0,0,0,16,280.5,0,0.0125,0,0,"May","4","1","1","3","Returning_Visitor","FALSE","FALSE",16,280.5,0,0.0125,0,"Spring","Short","4"
2,88,0,0,3,95.5,0,0.02,0,0,"May","1","2","3","2","New_Visitor","FALSE","FALSE",5,183.5,0,0.02,0,"Spring","Short","4"
0,0,0,0,17,287.75,0.073529412,0.121568627,0,0.6,"May","2","2","1","4","Returning_Visitor","FALSE","FALSE",17,287.75,0,0.048039215,0,"Spring","Short","2"
1,87,0,0,38,1326.25,0.013157895,0.028508772,7.153421053,0,"May","2","2","1","4","Returning_Visitor","FALSE","TRUE",39,1413.25,0.183421052641026,0.015350877,6.85804519867779,"Spring","Long","4"
3,106,0,0,19,386.85,0,0.010526316,0,0,"May","3","2","3","6","Returning_Visitor","FALSE","FALSE",22,492.85,0,0.010526316,0,"Spring","Medium","4"
9,726.3666667,0,0,80,4322.779121,0.002272727,0.0163943,8.069027652,0,"May","2","2","2","2","Returning_Visitor","FALSE","TRUE",89,5049.1457877,0.0906632320449438,0.014121573,7.91870354505674,"Spring","Very Long","1"
1,8,0,0,51,1229.166667,0,0.019230769,0,0.6,"May","2","5","4","6","Returning_Visitor","FALSE","FALSE",52,1237.166667,0,0.019230769,0,"Spring","Long","2"
0,0,0,0,1,0,0.2,0.2,0,0,"May","2","2","1","3","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Spring","Zero","3"
1,43.66666667,0,0,57,4555.02381,0,0.030621469,9.102937419,0,"May","2","2","1","1","Returning_Visitor","FALSE","FALSE",58,4598.69047667,0.15694719687931,0.030621469,8.82419210301515,"Spring","Very Long","4"
0,0,0,0,5,67,0.12,0.14,0,0.6,"May","1","1","6","3","Returning_Visitor","FALSE","FALSE",5,67,0,0.02,0,"Spring","Short","2"
0,0,0,0,4,137,0.15,0.15,0,0.2,"May","3","3","2","11","Returning_Visitor","FALSE","FALSE",4,137,0,0,0,"Spring","Short","3"
14,1261.916667,12,985.4190476,30,1956.022222,0.0030839,0.022907353,0,0.6,"May","2","2","3","2","Returning_Visitor","FALSE","FALSE",56,4203.3579366,0,0.019823453,0,"Spring","Very Long","1"
3,74,0,0,14,584.3333333,0,0.003703704,0,0,"May","2","2","3","5","New_Visitor","FALSE","FALSE",17,658.3333333,0,0.003703704,0,"Spring","Medium","4"
2,59,0,0,20,497.5388889,0,0.015,0,0,"May","1","1","3","4","Returning_Visitor","TRUE","FALSE",22,556.5388889,0,0.015,0,"Spring","Medium","4"
2,32,2,1150,58,5072.395938,0.007667474,0.038802798,2.483389831,0.2,"May","2","2","3","6","Returning_Visitor","FALSE","FALSE",62,6254.395938,0.0400546746935484,0.031135324,2.36872488683512,"Spring","Very Long","1"
0,0,0,0,12,115.05,0,0.018181818,0,0,"May","4","2","1","3","Returning_Visitor","TRUE","FALSE",12,115.05,0,0.018181818,0,"Spring","Short","4"
7,123.5,0,0,27,477.5,0.005,0.012,0,0,"May","2","2","9","4","Returning_Visitor","FALSE","FALSE",34,601,0,0.007,0,"Spring","Medium","4"
4,60,2,83.5,125,3727.32381,0,0.001158605,0,0,"May","2","2","7","2","Returning_Visitor","FALSE","FALSE",131,3870.82381,0,0.001158605,0,"Spring","Very Long","1"
0,0,0,0,6,50,0.033333333,0.066666667,0,0,"May","2","5","6","4","Returning_Visitor","FALSE","FALSE",6,50,0,0.033333334,0,"Spring","Short","4"
0,0,0,0,18,668.25,0.022222222,0.035555556,0,0.2,"May","3","2","1","2","Returning_Visitor","FALSE","FALSE",18,668.25,0,0.013333334,0,"Spring","Medium","4"
0,0,0,0,19,224,0,0.052631579,0,0,"May","2","2","3","19","Returning_Visitor","FALSE","FALSE",19,224,0,0.052631579,0,"Spring","Short","4"
6,224,0,0,33,677.95,0.005714286,0.01968254,0,0,"May","3","2","3","4","Returning_Visitor","FALSE","FALSE",39,901.95,0,0.013968254,0,"Spring","Medium","4"
8,71.66666667,0,0,24,364.4166667,0,0.013793103,0,0.2,"May","2","2","1","5","Returning_Visitor","FALSE","FALSE",32,436.08333337,0,0.013793103,0,"Spring","Medium","4"
0,0,0,0,1,51,0,0.1,0,0,"May","3","2","3","3","Returning_Visitor","FALSE","FALSE",1,51,0,0.1,0,"Spring","Short","4"
2,28,0,0,25,384.1571429,0.007407407,0.008333333,0,0,"May","2","2","4","4","Returning_Visitor","FALSE","FALSE",27,412.1571429,0,0.000925926,0,"Spring","Medium","4"
0,0,0,0,18,1844.416667,0,0.023529412,28.52788235,0,"May","3","7","3","4","Returning_Visitor","FALSE","FALSE",18,1844.416667,1.58488235277778,0.023529412,27.8566380526993,"Spring","Long","4"
4,61.5,0,0,40,1115.878205,0,0.003216374,0,0,"May","3","2","1","11","New_Visitor","FALSE","FALSE",44,1177.378205,0,0.003216374,0,"Spring","Long","4"
1,2,1,6,4,12.5,0.066666667,0.1,0,0.8,"May","2","2","1","18","Returning_Visitor","FALSE","FALSE",6,20.5,0,0.033333333,0,"Spring","Short","2"
0,0,0,0,21,598.6,0,0.038095238,0,0.6,"May","2","4","1","4","Returning_Visitor","FALSE","FALSE",21,598.6,0,0.038095238,0,"Spring","Medium","2"
1,0,0,0,11,1019.5,0.022222222,0.044444444,26.65777778,0,"May","2","5","3","1","Returning_Visitor","FALSE","TRUE",12,1019.5,2.22148148166667,0.022222222,24.9069212813243,"Spring","Long","4"
0,0,0,0,179,5996.025,0.010388889,0.038277778,0,0,"May","2","2","8","4","Returning_Visitor","TRUE","FALSE",179,5996.025,0,0.027888889,0,"Spring","Very Long","1"
16,770.6,0,0,52,3593.12932,0.007795699,0.018264209,0,0,"May","1","2","1","2","Returning_Visitor","FALSE","FALSE",68,4363.72932,0,0.01046851,0,"Spring","Very Long","1"
0,0,0,0,1,0,0.2,0.2,0,0,"May","2","2","8","3","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Spring","Zero","3"
1,101,0,0,46,1687.85,0,0.011111111,18.844,0,"May","2","2","3","4","Returning_Visitor","FALSE","FALSE",47,1788.85,0.400936170212766,0.011111111,18.634622224316,"Spring","Long","4"
6,186.8666667,0,0,126,3372.826797,0.00625,0.023480903,0,0.6,"May","2","2","7","2","Returning_Visitor","FALSE","FALSE",132,3559.6934637,0,0.017230903,0,"Spring","Very Long","2"
0,0,0,0,17,392.1666667,0.011764706,0.023529412,0,0.2,"May","1","1","1","1","Returning_Visitor","FALSE","FALSE",17,392.1666667,0,0.011764706,0,"Spring","Medium","4"
0,0,0,0,1,0,0.2,0.2,0,0,"May","2","2","1","3","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Spring","Zero","3"
2,53.5,0,0,20,559.3809524,0,0.01,0,1,"May","2","2","1","4","New_Visitor","TRUE","FALSE",22,612.8809524,0,0.01,0,"Spring","Medium","2"
0,0,0,0,1,0,0.2,0.2,0,1,"May","1","1","1","2","Returning_Visitor","TRUE","FALSE",1,0,0,0,0,"Spring","Zero","2"
4,82.66666667,0,0,8,142,0,0.002857143,0,0,"May","3","2","1","4","Returning_Visitor","FALSE","FALSE",12,224.66666667,0,0.002857143,0,"Spring","Short","4"
0,0,0,0,19,421.6,0.068421053,0.077192982,6.624947368,0.6,"May","3","2","2","13","Returning_Visitor","FALSE","TRUE",19,421.6,0.348681440421053,0.008771929,5.6952525384717,"Spring","Medium","2"
10,236.9,0,0,19,538.2,0,0.00952381,0,0,"May","2","5","3","6","New_Visitor","FALSE","FALSE",29,775.1,0,0.00952381,0,"Spring","Medium","4"
0,0,0,0,3,208.5,0.111111111,0.1,0,0.2,"May","3","2","2","13","Returning_Visitor","FALSE","FALSE",3,208.5,0,-0.011111111,0,"Spring","Short","3"
0,0,0,0,62,1471.858333,0.060655738,0.080437158,0,1,"May","3","2","3","13","Returning_Visitor","TRUE","FALSE",62,1471.858333,0,0.01978142,0,"Spring","Long","2"
5,39,2,12,15,158,0,0.02010582,0,0,"May","2","2","9","4","Returning_Visitor","FALSE","FALSE",22,209,0,0.02010582,0,"Spring","Short","4"
1,194,0,0,21,304.275,0,0.001169591,0,0,"May","1","2","4","2","Returning_Visitor","FALSE","FALSE",22,498.275,0,0.001169591,0,"Spring","Medium","4"
2,44,0,0,8,182,0,0.005,0,0,"May","2","4","1","2","New_Visitor","FALSE","FALSE",10,226,0,0.005,0,"Spring","Short","4"
0,0,0,0,46,2425.083333,0.010869565,0.027681159,0,0.6,"May","1","1","3","2","Returning_Visitor","FALSE","FALSE",46,2425.083333,0,0.016811594,0,"Spring","Long","2"
0,0,0,0,3,164,0,0.1,0,0,"May","3","2","1","3","Returning_Visitor","FALSE","FALSE",3,164,0,0.1,0,"Spring","Short","4"
0,0,0,0,13,151,0.007692308,0.023076923,0,1,"May","1","1","1","1","Returning_Visitor","TRUE","FALSE",13,151,0,0.015384615,0,"Spring","Short","2"
9,424,0,0,6,45,0,0.02,0,0,"May","3","5","1","5","New_Visitor","FALSE","FALSE",15,469,0,0.02,0,"Spring","Medium","4"
0,0,0,0,6,223.3333333,0,0.008333333,0,0,"May","2","2","1","2","Returning_Visitor","FALSE","FALSE",6,223.3333333,0,0.008333333,0,"Spring","Short","4"
8,62.5,0,0,101,2584.714286,0.011214953,0.017133956,16.94046729,0.6,"May","2","2","1","13","Returning_Visitor","FALSE","FALSE",109,2647.214286,0.155417131100917,0.005919003,16.4634787454716,"Spring","Long","2"
0,0,0,0,10,99,0.04,0.046666667,0,0.6,"May","3","2","1","3","Returning_Visitor","FALSE","FALSE",10,99,0,0.006666667,0,"Spring","Short","2"
4,134.5,2,330,7,169.5,0.016666667,0.018888889,0,0.8,"May","3","2","1","3","Returning_Visitor","FALSE","FALSE",13,634,0,0.002222222,0,"Spring","Medium","2"
0,0,0,0,27,1739.25,0.022222222,0.039506173,0,0.6,"May","2","2","7","11","Returning_Visitor","FALSE","FALSE",27,1739.25,0,0.017283951,0,"Spring","Long","2"
6,253.75,3,33,19,569.5138889,0.023076923,0.03034188,0,0.2,"May","3","2","2","3","Returning_Visitor","FALSE","FALSE",28,856.2638889,0,0.007264957,0,"Spring","Medium","4"
5,76.33333333,2,0,36,1420.547902,0.015384615,0.042694343,0,0,"May","3","2","1","4","Returning_Visitor","FALSE","FALSE",43,1496.88123533,0,0.027309728,0,"Spring","Long","4"
0,0,0,0,17,591.25,0.041176471,0.078431373,0,0,"May","3","3","8","4","Returning_Visitor","TRUE","FALSE",17,591.25,0,0.037254902,0,"Spring","Medium","4"
0,0,0,0,1,0,0.2,0.2,0,0,"May","2","2","1","3","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Spring","Zero","3"
0,0,0,0,3,167.5,0,0.022222222,0,0.2,"May","3","2","8","1","Returning_Visitor","FALSE","FALSE",3,167.5,0,0.022222222,0,"Spring","Short","4"
4,158,0,0,18,567.75,0,0.034586466,0,0,"May","3","2","2","4","Returning_Visitor","FALSE","FALSE",22,725.75,0,0.034586466,0,"Spring","Medium","4"
0,0,0,0,3,106.5,0,0.033333333,0,0,"May","3","2","2","13","Returning_Visitor","FALSE","FALSE",3,106.5,0,0.033333333,0,"Spring","Short","4"
3,53,0,0,63,2461.25,0,0.005729167,0,0,"May","2","2","8","3","New_Visitor","FALSE","FALSE",66,2514.25,0,0.005729167,0,"Spring","Long","4"
7,161.25,1,0,32,1038.797619,0,0.015714286,59.96777143,0.2,"May","1","1","4","2","Returning_Visitor","FALSE","TRUE",40,1200.047619,1.49919428575,0.015714286,59.0254207189664,"Spring","Long","4"
2,471.5,5,331.75,7,121,0.046153846,0.051282051,0,0.4,"May","3","2","1","13","Returning_Visitor","FALSE","FALSE",14,924.25,0,0.005128205,0,"Spring","Medium","2"
10,62.5,1,93,28,724.3333333,0,0.023232323,14.73709091,0.2,"May","2","2","4","5","New_Visitor","FALSE","FALSE",39,879.8333333,0.377874125897436,0.023232323,14.3947140538985,"Spring","Medium","4"
3,135.5,0,0,37,1238.375,0.005405405,0.030510511,7.941531532,0,"May","2","2","1","2","Returning_Visitor","FALSE","FALSE",40,1373.875,0.1985382883,0.025105106,7.65761388321772,"Spring","Long","4"
0,0,1,6,50,1306.1,0.004081633,0.012244898,5.137714286,0,"May","4","1","4","20","Returning_Visitor","FALSE","TRUE",51,1312.1,0.100739495803922,0.008163265,5.05409001318633,"Spring","Long","4"
0,0,0,0,8,335,0.025,0.05,63.891,0,"May","3","2","4","1","Returning_Visitor","FALSE","TRUE",8,335,7.986375,0.025,59.17903875,"Spring","Medium","4"
